Ticker,T100ECMU Index,SPGSCIP Index,LBUSTRUU Index,SPTRENRS Index,SPTRFINL Index,SPTRINFT Index,SPTRHLTH Index,SPTRCOND Index,SPTRINDU Index,SPTRUTIL Index,SPTRCONS Index,SPTRMATR Index,SPTRTELS Index,SPXT Index
7/24/02,37.12,376.2343,1062.9,216.45,324.68,224.6842,304.23,201.84,218.85,130.18,238,143.26,99.89,1199.0078
7/25/02,36.81,374.0747,1063.4399,215.12,323.69,209.2247,314.28,197.67,219.4,134.57,242.56,146.33,100.43,1192.2823
7/26/02,36.37,371.7926,1062.21,220.17,332.74,211.5287,322.15,200.31,224.1,132.38,243.63,146.83,100.96,1212.4089
7/29/02,35.92,369.8972,1056.14,230.52,354.48,226.3399,335.78,211.57,237.93,134.52,251.83,155.07,105.14,1278.1025
7/30/02,36.47,376.8568,1055.4399,227.68,355.84,229.4387,339.1,211,240.43,145.14,248.53,148.93,106.14,1283.6199
7/31/02,36.79,376.519,1060.17,232.67,361.24,225.9035,347.77,209.86,240.94,147.32,253.44,149.18,112.24,1296.344
8/1/02,36.84,370.7477,1063.27,216.5,353.3,214.6539,337.25,203.22,235.95,144.38,251.28,148.71,108.94,1258.2179
8/2/02,36.86,373.2713,1068.26,214.69,343.39,208.2705,335.73,194.6,227.11,141.3,251.29,141.98,109.27,1229.1932
8/5/02,36.74,368.6736,1068.13,206.98,330.5,200.106,322.03,189.01,219.18,139.54,247.23,137.7,103.25,1187.0718
8/6/02,36.91,373.7558,1063.34,213.84,340.85,210.0969,328.66,195.66,227.6,144.28,247.87,142.75,103.71,1222.5875
8/7/02,37,368.8701,1066.97,217.93,345.98,215.6541,340.42,198.35,232.86,145.71,252.45,145.89,102.75,1247.2791
8/8/02,36.88,370.157,1064.27,227.65,362.95,223.9191,352.34,200.04,239.93,147.79,258.56,149.19,106.09,1288.1234
8/9/02,37.07,372.6781,1068.85,231.13,367.09,221.4528,351.9,200.95,240.52,148.71,259.83,151.05,106.87,1292.9424
8/12/02,37.59,381.4835,1070.23,230.27,363.31,220.5772,352.4,198.01,238.97,151.43,259.05,149.94,107.02,1286.0891
8/13/02,37.87,383.2939,1074.26,226.14,354.5,214.9288,341.23,195.97,232.23,147.47,257.38,147.93,105.3,1258.3615
8/14/02,38.01,384.8475,1075.4399,234.77,367.78,229.1447,353.71,206.13,237.7,151.78,264.97,150.16,110.9,1309.0402
8/15/02,38.37,393.9098,1071.26,240.45,371.71,231.5823,354.93,215.02,240.34,151.86,263.22,149.63,110.49,1324.3159
8/16/02,38.14,394.2004,1066.17,238,369.3,236.5147,351.6,213.86,239.63,149.4,262.57,146.94,114,1322.3636
8/19/02,37.76,396.1699,1067.66,239.26,379.18,244.8476,357.33,220.42,245.99,151.77,263.73,150.11,119.04,1353.6276
8/20/02,37.43,393.5454,1074.05,233.08,373.5,239.5701,353.7,218.72,242.99,152.08,262.26,147.91,114.75,1334.7037
8/21/02,37.67,397.9974,1073.89,235.06,375.19,245.592,359.08,222.33,245.2,156.47,262.68,149.25,117.98,1351.8198
8/22/02,37.5,398.5588,1070.91,240.5,379.9,248.6141,369.68,224.83,247.92,159.02,263.2,151.14,118.75,1370.8481
8/23/02,37.42,397.0121,1073.88,236.54,372.15,239.7652,361.69,218.99,242.97,156.44,259.78,148.77,115.15,1339.7854
8/26/02,37.56,402.2859,1075.04,239.68,376.6,240.3471,364.48,220.29,243.39,159.51,260.16,150.95,117.25,1349.8773
8/27/02,37.7,399.8524,1072.37,239.46,373.51,232.1198,355.2,216.78,242.8,157.02,259.74,151.19,115.68,1331.1956
8/28/02,37.49,395.3846,1074.83,233.21,366.47,225.1319,351.68,214,238.41,156.21,257.33,146.83,112.41,1307.2771
8/29/02,37.58,397.0774,1077.11,231.16,367.76,228.4204,351.55,215.48,235.41,154.08,254.09,146.89,112.66,1307.2839
8/30/02,37.77,398.7479,1078.0699,232.91,368.63,223.1839,352.06,215.45,235.77,152.86,256.06,148.54,110.27,1304.8552
9/2/02,37.79,398.7479,1078.0699,232.91,368.63,223.1839,352.06,215.45,235.77,152.86,256.06,148.54,110.27,1304.8552
9/3/02,37.83,388.495,1083.91,221.99,350.57,213.1202,337.08,207.53,226.53,147.52,250.44,143.89,103.34,1250.6779
9/4/02,38,395.2103,1084.74,223.04,357.08,218.3497,346.28,211.54,229.9,147.36,251.82,144.84,106.97,1273.0261
9/5/02,38.36,403.378,1086.41,222.67,351.88,210.313,343.04,207.9,225.11,147,252.16,140.58,104.72,1252.7723
9/6/02,38.81,409.4316,1081.13,226.42,356.9,218.3225,342.36,215.2,228.63,146.74,252.02,143.96,107.27,1273.881
9/9/02,39.15,413.7037,1080.71,225.31,362.59,220.2196,346.2,216.88,230.89,146.33,255.76,145.23,108.42,1286.7916
9/10/02,39.23,414.5452,1083.08,230.09,359.74,224.9827,348.57,220.24,232.69,142.95,256.83,146.78,110.39,1296.2291
9/11/02,39.5,414.1081,1080.84,229.06,358.38,223.9328,348.77,220.21,233.06,143.51,256.9,147.67,113.72,1296.2516
9/12/02,39.03,406.6953,1085.04,223.51,348.6,215.5339,342.43,214.3,228.6,139.37,253,144.61,111.36,1264.4172
9/13/02,38.9,413.2615,1088.08,225.69,351,216.781,344.12,217.13,223.58,141.78,254.81,143.35,110.35,1268.566
9/16/02,39.01,412.8683,1089.49,227.51,350.3,213.4265,346.29,217.95,225.99,140.31,258.1,142.55,110.21,1270.4492
9/17/02,38.91,409.7113,1090.03,219.46,342.98,210.0882,338.77,214.76,223.16,135.17,251.44,139.82,109.24,1245.3872
9/18/02,39.05,414.3507,1089.8199,219.96,339.97,207.1679,339.6,214.51,221.06,138.83,250.71,138.77,108.27,1239.704
9/19/02,38.74,413.3519,1092.42,214.77,328.07,198.6058,330.05,208.37,216.5,136.2,244.18,135.41,104.04,1202.4647
9/20/02,38.57,412.6845,1091.59,215.97,327.04,198.5588,331.08,210.58,217.93,133.42,243.75,138.17,104.68,1205.4203
9/23/02,38.42,418.3028,1093.79,215.04,326.69,191.7785,328.62,204.62,215.2,129.52,242.76,135.32,103.63,1188.764
9/24/02,38.8,417.5415,1093.45,210,319.55,190.0724,327.79,200.78,210.17,125.71,239.14,130.03,100.93,1168.223
9/25/02,38.58,414.7875,1090.01,214.76,326.38,198.5528,337.74,205.09,215.59,129.08,241.93,133.27,101.76,1197.5586
9/26/02,38.7,415.1909,1090.2,224.13,336.37,195.1008,343.75,210.95,218.23,134.08,247.01,135.05,102.29,1219.6011
9/27/02,38.74,417.127,1092.83,217.77,326.17,191.3244,330.5,203.64,209.39,131.71,239.53,131.08,97.17,1180.2813
9/30/02,38.26,416.3712,1095.53,212.87,325.53,184.0596,329.44,196.94,207.59,133.11,237.6,129.43,94.79,1163.0444
10/1/02,38.4,419.2817,1092.59,222.72,339.99,193.8319,339.88,202.47,216.87,135.89,244.55,137.07,100.06,1209.5896
10/2/02,38.27,417.9618,1093.28,217.64,327.13,189.5005,338.86,198.54,208.87,132.87,241.63,130.14,98.7,1181.3225
10/3/02,38.04,407.5819,1093.35,220.11,313.62,185.9393,338.59,196.36,207.61,130.89,242.19,129.96,103.87,1168.5691
10/4/02,38.09,406.0982,1092.8199,217.11,304.4,180.099,328.86,194.43,202.06,125.5,239.37,127.9,104.09,1142.3567
10/7/02,38.28,406.937,1093.7,215.75,294.32,178.5468,328.3,186.78,196.45,124.6,239.28,124.6,101.09,1120.515
10/8/02,38.33,408.2779,1091.8,213.31,306.53,178.5817,337.4,191.17,198.93,119.31,244.07,126.41,99.92,1139.899
10/9/02,37.98,407.4541,1093.63,210.47,293.32,176.6566,332.97,184.21,191.06,109.04,241.56,121.27,99.26,1108.9093
10/10/02,37.73,402.8352,1091.09,216.23,309.49,186.0562,338.03,189.2,198.37,117.26,242.2,126.71,103.95,1147.7996
10/11/02,37.71,408.2197,1087.5699,220.24,325.01,197.8016,342.37,198.45,207.8,118.9,246.08,132.55,109.88,1192.6299
10/14/02,38.08,414.1152,1087.5699,224.48,326.6,198.5888,350.46,199.28,206.75,117.72,249.58,131.88,109.59,1201.3673
10/15/02,38.73,415.4887,1081.21,231.92,350.51,212.8889,358.29,209.99,217.07,118.66,252.03,138.67,114.72,1258.2373
10/16/02,38.62,414.3167,1079.71,227.55,344.77,198.5902,357.41,205.97,211.89,113.89,246.55,135.09,112.48,1228.0144
10/17/02,38.69,416.0579,1076.52,232.5,354.6,207.3421,361.8,207.45,218.47,116.02,247.19,139.1,116.25,1255.4176
10/18/02,38.64,414.965,1076.51,232.2,354.98,211.3125,363.04,210.03,217.46,117.02,249.7,138.37,117.61,1262.8364
10/21/02,38.32,404.1801,1074.13,232.12,359.5,216.2284,363.2,214.73,223.74,124.04,255.72,142.67,119.12,1284.7273
10/22/02,38.13,400.9651,1073.72,226.14,356.51,212.3408,358.16,213.49,220.88,121.75,251.49,139.77,125.33,1271.0787
10/23/02,38.18,402.685,1074.17,228.79,357,219.1166,355.04,216.83,222.76,124.86,251.36,139.19,123.01,1279.6335
10/24/02,38.28,402.9836,1077.92,225.42,350.87,214.6783,349.24,214.02,218.84,124.79,248.45,135.16,123.61,1260.1681
10/25/02,37.91,394.6501,1080.5601,224.53,358.87,221.9203,356.33,218.03,220.92,126.75,249.57,138.45,123.26,1281.8066
10/28/02,37.83,396.6028,1082.7,223.58,357.62,220.6502,353.22,214.05,217.48,128.88,244.16,136.56,126.71,1271.2045
10/29/02,37.88,392.5383,1088.46,215.53,354.42,217.0701,348.86,213.96,216.13,128.34,247.81,135.76,122.92,1259.7939
10/30/02,37.8,393.4887,1088.25,222.48,357.46,223.7696,352.79,210.75,216.29,131.04,248.23,136.28,127.2,1272.2462
10/31/02,37.96,396.1772,1090.54,219.14,354.98,225.1022,349.21,209.74,215.57,130.69,246.17,135.98,126.01,1265.4108
11/1/02,37.91,395.6113,1088.6,224.76,360.05,230.9244,352.59,212.83,219.43,131.81,248.13,138.87,131.76,1287.1273
11/4/02,37.83,391.9327,1087.65,221.89,363.13,241.0928,354.17,212.02,220.87,136.1,243.36,138.8,134.62,1297.6919
11/5/02,37.75,385.017,1087.2,227.62,364.99,239.6356,358.06,215.22,222.66,136.01,246.89,139.79,134.81,1307.8009
11/6/02,37.59,381.3017,1089.78,227.8,365.4,244.3945,365.71,216.65,226.46,138.37,245.09,143.86,133.76,1320.0389
11/7/02,37.47,377.836,1095.45,224.17,353.47,235.051,362.87,211.66,221.7,132.55,245.09,140.44,130.91,1290.1544
11/8/02,37.17,378.1783,1096.96,224.23,351.37,231.5288,360.18,209.99,219.24,128.37,243.22,138.32,131.2,1278.9421
11/11/02,37.09,378.3563,1096.96,220.29,346.76,222.9199,354.59,205.36,213.34,127.12,241.88,134.18,126.3,1252.4186
11/12/02,36.83,377.288,1096.8101,220.43,350.05,229.6682,357.23,208.74,214.02,124.45,235.02,136.54,127.92,1262.1416
11/13/02,36.58,371.4213,1097.67,215.71,348.5,233.2597,352.14,209.89,214.48,125.99,239.04,136.23,125.24,1261.968
11/14/02,36.83,372.8037,1092.87,222.57,358.9,243.8165,357.58,215.14,216.98,128.28,241.81,140.71,127.1,1293.2136
11/15/02,37.04,376.2556,1093.3,224.38,362.43,242.9532,360.37,216.74,216.3,130.51,244.06,140.92,130.35,1301.2808
11/18/02,36.94,386.6469,1095.22,225.38,355.56,240.4134,359.35,213.07,214.36,130.24,242.2,139.07,129.43,1287.7909
11/19/02,37.32,386.0175,1096.5601,225.34,356.58,236.2236,359.21,209.12,214.87,130.1,244.36,139.34,128,1282.6128
11/20/02,37.29,390.6048,1093.01,228.36,365.23,246.6427,362.96,211.72,218.72,131.02,244.41,140.61,132.69,1307.6095
11/21/02,37.29,393.1021,1091.0699,228.06,373.3,258.6846,363.84,216.53,227.8,132.32,240.97,146.24,137.87,1335.7457
11/22/02,37.29,396.5338,1089.78,223.88,371.73,257.9038,361.79,216.95,226.21,136.5,241.03,144.14,137.38,1331.165
11/25/02,37.29,391.5363,1089.8,225.73,370.18,261.7952,360,218.26,226.2,136.99,238.58,145.89,140.6,1334.5181
11/26/02,37.31,391.7109,1093.73,221.23,360.37,255.1758,353.93,213.56,222.51,133.26,237.07,144.32,135.94,1306.7908
11/27/02,37.44,395.4207,1087.85,226.57,371.13,264.2173,360.17,221.28,229.48,134.23,240.36,149.41,141.01,1343.4712
11/28/02,37.4,395.4207,1087.85,226.57,371.13,264.2173,360.17,221.28,229.48,134.23,240.36,149.41,141.01,1343.4712
11/29/02,37.35,394.9005,1090.25,227.24,369.57,263.0786,358.65,220.15,229.36,134.14,239.07,152.47,141.12,1339.8916
12/2/02,37.55,399.6094,1090.45,227.7,368.53,263.783,355.96,220.69,230.05,132.5,237.6,149.72,140.8,1337.3448
12/3/02,37.12,397.7627,1090.36,229.68,364.11,255.4946,353.97,213.79,226.46,134.42,238.68,148.34,136.24,1317.6453
12/4/02,37.1,393.2547,1092.6899,228.44,363.21,249.7727,356.21,213.65,226.22,131.05,242.92,147.5,135.19,1313.5348
12/5/02,37,397.7049,1094.88,229.09,356.99,245.1845,355.02,211.77,222.62,130.39,239.87,145.85,132.83,1297.8042
12/6/02,36.83,394.428,1096.2,231.47,359.68,246.3406,356.15,212.08,224.2,130.71,242.28,147.44,135.02,1305.9855
12/9/02,36.66,396.0219,1098.11,227.7,352.64,234.3417,354.93,205.41,219.61,131.94,240.87,143.89,129.48,1277.0538
12/10/02,36.79,403.2628,1098.42,230.93,358.83,239.7373,355.88,208.74,222.17,133.49,244.94,145.03,129.81,1294.9078
12/11/02,36.78,402.3689,1101.13,230.11,359.23,241.3594,355.39,208.24,223.28,134.5,243.24,146.61,129.39,1295.9069
12/12/02,36.86,410.6314,1101.17,230.78,357.63,241.1415,352.06,208.15,222.05,135.33,241.55,145.23,129.54,1291.1624
12/13/02,36.93,416.7746,1099.9,230.23,353.27,233.6573,349.7,203.68,217.93,136.58,241.08,143.94,129.76,1273.8297
12/16/02,36.96,429.1837,1097.9399,234.98,363.27,241.542,353.78,208.76,223.66,138.14,242.64,149.24,134.63,1303.8464
12/17/02,36.97,427.3249,1099.16,232.8,361.21,239.8165,350.65,205.63,221.34,139.04,240.03,147.93,135.41,1293.26
12/18/02,36.93,431.4783,1102.17,231.27,355.4,232.4805,347.72,202.72,220.17,138.74,239.75,146,133.68,1276.3623
12/19/02,36.97,429.2706,1105.95,229.12,352.63,230.7176,345.13,201.34,218.95,138.07,237.67,144.39,132.63,1266.7897
12/20/02,36.98,429.7846,1106.02,232.63,359.57,232.1832,347.59,203.52,221.92,139.62,240.62,146.9,136.06,1283.2551
12/23/02,37.08,440.6223,1105.63,233.31,358.39,235.6721,350.68,201.49,221.72,138.73,241.61,146.6,136.45,1285.6017
12/24/02,37.14,442.6988,1107.52,231.41,355.29,233.6652,351.59,200.21,220.4,138.83,241.29,145.96,134.64,1278.5786
12/26/02,37,442.4874,1108.38,230.29,354.92,231.9496,345.59,200.9,220.23,139.9,241.83,146.63,134.82,1274.5553
12/27/02,37.02,443.7979,1112.24,225.89,348.06,228.9581,340.94,197.35,217.28,138.05,239.18,144.53,131.88,1254.6553
12/30/02,36.63,431.0307,1113.6899,226.78,350.76,226.0542,345.22,199.97,217.68,139.44,240.44,145.5,131.34,1260.4183
12/31/02,36.81,428.1334,1112.77,227.33,349.76,225.1489,346.06,201.11,218.95,139.6,240.33,146.04,130.51,1261.1763
1/2/03,37.36,438.5104,1104.97,231.87,362.03,235.8465,355.94,208.19,226.05,142.92,244.96,149.47,137.46,1303.1732
1/3/03,37.47,449.4838,1105.33,231.74,362.02,237.7329,359.45,203.78,225.39,144.04,244.43,149.42,137.82,1302.5464
1/6/03,37.39,438.28,1105.12,235.42,372.72,245.5762,362.76,207.18,228.64,150.3,245.57,152.19,148.19,1331.8198
1/7/03,37.34,432.0764,1107.55,227.22,369.45,250.2067,357.71,206.69,226.43,146.78,243.78,151.33,146.76,1323.1704
1/8/03,37.56,429.8359,1109.73,226.14,365.6,243.4155,354.43,204.28,223.21,148.01,242.58,147.57,140.76,1304.9525
1/9/03,37.68,441.649,1103,230.03,372.58,251.4303,359.35,210.4,226.54,148.21,245.46,149.88,141.72,1330.3057
1/10/03,37.44,435.8553,1103.45,227.42,372.22,253.5297,358.82,211.32,225.72,147.17,245.43,151.21,140.37,1330.2935
1/13/03,37.45,440.6045,1105.39,226.56,373.07,251.9104,358.58,211.15,225.14,143.75,246.64,150.76,140.9,1328.5023
1/14/03,37.35,441.4935,1107.36,227.64,376.43,255.2525,358.41,211.79,225.64,144.43,246.75,151.22,143.65,1336.2455
1/15/03,37.54,448.4089,1108.64,227,370.7,249.9493,354.29,208.87,222.3,144.13,244.26,148.45,140.03,1317.1783
1/16/03,37.71,453.0065,1108.48,228.79,367.96,245.1077,353.67,208.38,222.32,143.92,247.89,149.79,137.01,1312.005
1/17/03,37.77,452.8763,1110.47,226.46,366.69,232.273,352.67,206.06,220.25,142.61,247.36,148.4,133.12,1293.6265
1/20/03,37.87,452.8763,1110.47,226.46,366.69,232.273,352.67,206.06,220.25,142.61,247.36,148.4,133.12,1293.6265
1/21/03,37.87,453.3926,1111.83,221.28,360.53,230.8093,350.27,200.67,215.26,140.21,244.68,145.57,130.49,1273.3141
1/22/03,38.06,454.0295,1113.86,219.62,355.22,229.2808,349.8,197.75,210.44,138.91,242.92,143.79,130.73,1260.1572
1/23/03,37.98,449.0634,1112.72,219.81,359.27,237.0402,351.21,201.81,213.92,140.56,240.46,145.72,124.38,1273.0399
1/24/03,38.31,457.4348,1114.5601,215.24,346.42,227.407,342.6,196.86,208.36,137.17,235.69,142.1,119.89,1235.8378
1/27/03,38.03,449.2163,1112.6,208.93,341.64,224.5799,334.83,193.39,206.07,132.73,232.38,138.23,120.69,1215.8585
1/28/03,38.07,453.9192,1112.25,213.33,345.34,228.2678,341.49,195.79,208.59,136.22,233.21,139.61,120.11,1231.7371
1/29/03,38.49,465.1741,1110.55,220.65,346.05,231.8206,344.77,197.58,208.6,136.31,230.74,140.06,121.51,1240.3127
1/30/03,38.77,467.4386,1112.49,217.21,338.57,223.6797,338.61,192.3,204.62,134.41,226.44,136.85,118.94,1212.228
1/31/03,38.72,466.1573,1113.72,221.46,343.93,221.3443,344.75,194.53,208.34,135.33,231.87,138.82,122.16,1228.1378
2/3/03,38.77,462.4823,1113.73,224.09,345.82,222.9455,345.02,194.96,209.77,136.58,232.47,139.34,124.35,1234.785
2/4/03,38.87,469.8129,1116.11,225.28,337.37,219.531,339.63,190.5,207.21,134.97,232.73,138.58,124.5,1217.3998
2/5/03,38.96,473.2256,1113.5699,223.1,335.16,218.4496,337.75,189.95,206.82,132.89,231.62,138.27,123.92,1211.0419
2/6/03,39.2,477.3053,1116.17,221.72,330.27,217.8425,337.72,190.19,205.56,132.1,229.7,136.6,122.21,1203.5841
2/7/03,39.64,489.4171,1117.46,219.51,327.33,214.3025,335.61,187.71,203.96,129.99,227.62,136.11,121.26,1191.4565
2/10/03,39.46,482.4123,1115.6801,222.17,329.97,217.9433,338.24,188.44,204.4,130.69,229.36,136.67,120.7,1200.509
2/11/03,39.61,489.2635,1116.36,220.79,325.73,217.9662,335.63,188.36,202.9,128.11,225.74,135.42,118.59,1190.8345
2/12/03,39.19,484.8379,1118.09,216.51,321.95,215.1305,330,186.94,200.35,124.15,225.63,134.6,116.2,1176.1536
2/13/03,39.05,487.7371,1120.4301,217.26,323.72,215.8299,327.39,184.89,198.8,125.9,225.9,135.43,115.11,1174.4321
2/14/03,39.31,489.6842,1117.23,219.42,331.02,223.7629,330.67,190.15,202.78,127.8,229.53,135.61,118.81,1199.6068
2/17/03,39.26,489.6842,1117.23,219.42,331.02,223.7629,330.67,190.15,202.78,127.8,229.53,135.61,118.81,1199.6068
2/18/03,39.17,489.4554,1117.79,222.31,336.41,231.8204,338.87,193.78,205.93,129.15,230.99,138.36,120.67,1223.1123
2/19/03,39.63,493.3791,1120.61,222.53,334.78,230.0577,336.62,191.18,206.28,128.54,229,136.7,117.74,1214.657
2/20/03,39.65,487.1665,1122.4,221.62,332.08,228.9909,333.35,189.4,204.36,129.21,226.53,135.38,111.83,1203.1785
2/21/03,40.15,497.9911,1120.5699,225.88,336.08,231.6733,337.61,192.78,207.01,130.22,228.9,137.74,112.95,1219.1008
2/24/03,41.25,518.6329,1122.78,226.68,328.76,227.2654,331.77,187.59,202.2,129.49,225.5,134.47,112.24,1196.7061
2/25/03,40.38,502.6139,1124.16,226.05,331.09,227.7504,333.95,190.53,204.14,130.53,227.56,133.92,113.73,1205.3215
2/26/03,41.39,520.3789,1125.62,225.82,326.93,220.6486,332.25,188.45,202.26,128.23,225.17,134.43,111.43,1189.9841
2/27/03,41.17,517.5505,1126.3101,225.37,332.21,223.418,337.36,191.11,204.89,128.92,226.52,135.1,112.35,1204.1141
2/28/03,41.5,522.1992,1129.13,226.14,333.18,226.9462,338.53,192.96,205.35,128.91,225.33,135.25,111.99,1209.7111
3/3/03,40.76,508.1813,1130.16,227.97,330.89,223.1019,335.81,190.7,204.58,129.63,223.57,134.51,111.57,1200.6021
3/4/03,40.66,513.2497,1131.0601,226.74,325.93,220.4375,331.46,185.19,201.2,128.49,221.07,131.51,109.87,1182.1699
3/5/03,40.42,510.5107,1132.28,229.73,330.37,222.7388,336.6,187.18,202.24,129.8,220.19,131.98,110.86,1193.8685
3/6/03,40.35,511.9909,1131.15,228.94,325.63,220.8204,335.71,185.41,200.38,130.23,218.43,129.32,108.06,1182.8164
3/7/03,40.79,521.5898,1132.26,229.51,328.74,221.1847,340.17,188.48,202.19,130.25,218.89,130.63,108.67,1192.6152
3/10/03,40.13,513.4648,1134.1801,226.36,316.58,215.9167,333.3,183.93,196.53,127.55,215.21,127.85,103.71,1161.8494
3/11/03,39.67,502.3106,1133.4,225.75,311.52,215.098,330.07,181.96,193.71,127.11,217.23,126.76,102.66,1152.1525
3/12/03,39.43,506.3301,1132.59,222.25,311.42,217.5905,331.26,182.78,195.46,127.88,219.26,127.07,104.92,1157.6139
3/13/03,38.62,488.001,1126.9,224.25,324.86,229.3375,335.5,191.63,201.97,129.3,223.33,132.69,110.05,1197.5562
3/14/03,38.46,477.1153,1128.15,223.93,326.15,229.4668,332.31,192.19,203.93,130.04,223.55,133.43,111.36,1199.5525
3/17/03,38.18,469.0186,1124.48,226.95,337.26,240.6837,342.74,201.05,211.27,132.79,229.48,137.71,115.34,1242.0897
3/18/03,37.6,449.0025,1121.64,229.81,338.19,241.9631,345.78,200.65,212.74,134.41,228.08,140.56,115.2,1247.3947
3/19/03,37.47,444.0386,1119.3101,230.82,343.06,240.7484,350.23,202.73,215.27,134.18,231.6,140.31,116.49,1258.3671
3/20/03,37.19,434.2138,1117.72,232.05,343.96,241.4333,349.52,204.6,215.37,135.33,230.95,139.92,115.59,1260.7656
3/21/03,36.85,420.1772,1114.3101,231.86,352.82,244.7166,358.51,211.19,222.04,137.28,235.68,145.16,117.69,1289.7389
3/24/03,37.14,433.0264,1119.8199,227.82,340.72,234.4305,348.02,201.22,213.69,134.26,229.13,139.54,113.12,1244.3108
3/25/03,36.9,424.9403,1120.41,230.33,342.84,237.3229,355.49,204.88,215.69,136.27,230.15,140.43,114.83,1259.4388
3/26/03,36.81,428.8674,1121.85,230.58,341.43,235.8747,351.36,204.24,213.87,135.2,229.11,139.57,115.47,1252.5897
3/27/03,37.18,442.9572,1122.85,232.04,340.01,234.1708,353.2,203.9,213.27,135.99,229.57,137.58,114.98,1250.7135
3/28/03,37.17,440.1951,1124.5699,233.5,338.54,230.8649,354.42,202,211.15,135.77,227.14,138.14,113.8,1243.5144
3/31/03,37.05,446.5079,1128.26,228.83,331.89,224.2617,350.18,198.31,207.98,135.23,224.83,135.53,111.68,1221.4564
4/1/03,36.81,437.0529,1128.16,232.84,339.3,225.0081,355.18,199.57,210.83,136.14,224.43,136.74,115.3,1236.2987
4/2/03,36.57,427.1304,1124.24,232.34,348.91,235.6455,360.47,206.14,216.93,136.42,229.01,139.88,118.98,1268.8192
4/3/03,36.53,428.1585,1125.3101,228.35,346.32,236.7978,358.52,206.25,216.74,135.57,227.02,138.52,115.32,1262.4274
4/4/03,36.6,425.7461,1124.63,230.32,350.22,233.0233,360.31,207.55,216.49,137.51,227.92,139.41,115.15,1265.8986
4/7/03,36.63,424.5965,1122.37,227.83,350.72,234.3716,356.99,209.46,217.85,137.17,227.87,141.08,115.03,1267.486
4/8/03,36.53,424.3415,1125.96,225.41,351.7,231.969,357.27,209.38,218.18,136.56,229.46,139.61,113.87,1265.5725
4/9/03,36.84,432.8798,1127.64,225.16,346.75,226.2039,352.7,206.53,215.08,136.14,228.01,137.38,111.64,1247.9907
4/10/03,36.62,425.7702,1126.34,227.25,349.44,227.8212,352.64,209.69,215.9,136.93,228.53,137.95,112.38,1256.0416
4/11/03,36.91,428.9636,1124.85,225.5,349.62,226.2932,350.84,207.86,215.5,136.61,229.21,137.89,111.37,1251.4049
4/14/03,37.07,429.6097,1123.73,227.6,357.42,231.4851,356.95,212.42,219.04,138.44,233.25,140.43,114.32,1275.8231
4/15/03,37.45,435.8206,1126.42,227.51,363.24,232.1166,355.21,214.72,221.44,140.34,233.88,142.61,113,1283.963
4/16/03,37.5,435.5016,1127.98,225.1,358.2,236.0796,346.66,211.62,218.1,139.91,227.8,140.78,109.76,1268.2803
4/17/03,37.8,444.2595,1127.67,228.31,363.53,241.6175,349.64,215.2,221.91,141.14,231.21,142.63,111.29,1287.9893
4/21/03,37.76,446.9376,1127.72,228.48,362.91,240.9395,350.5,215.22,220.8,141.59,230.15,142.84,109.53,1285.7164
4/22/03,37.41,439.8808,1128.08,231.38,373.61,246.7092,356.95,220.17,226.68,143.48,233.6,145.67,109.41,1313.6321
4/23/03,37.05,428.6953,1128.6899,231.32,377.12,247.7933,359.34,221.68,228.21,143.65,233.57,147,118.56,1324.6802
4/24/03,37.04,427.3931,1132.55,230.03,369.35,245.2765,361.74,218.93,226.53,145.76,231.77,145.79,118.57,1313.7489
4/25/03,36.96,425.3991,1133.8,227.72,364.86,239.8404,356.33,215.61,224.64,144.73,228.63,143.45,117.77,1295.5723
4/28/03,36.77,414.8755,1133.73,229.99,371.43,245.0315,359.98,220.14,229.28,147.01,232.32,146.25,121.57,1318.8521
4/29/03,36.95,412.7822,1132.78,226.33,371.18,247.7119,361.67,221.84,229.77,146.92,233.55,147.11,121.96,1323.2577
4/30/03,37.05,418.7064,1137.5699,227.89,372.54,244.4914,362.42,221.29,230.13,146.93,231.78,148.17,122.77,1322.0677
5/1/03,37.16,419.2507,1137.78,228.94,372.57,246.1994,363.91,219.19,228.48,144.94,231.48,147.07,122.91,1321.3914
5/2/03,36.97,415.4122,1135.8,233.42,378.74,251.5046,369.22,221.43,231.52,146.22,233.19,149.19,125.65,1341.2775
5/5/03,37.23,424.9968,1137.35,232.83,377.04,251.6145,368.53,219.92,229.64,146.81,232.38,148.83,123.92,1336.2365
5/6/03,37.04,420.056,1141.1,232.11,379.87,256.8303,369.12,222.94,231.83,146.52,233.21,149.72,125.53,1347.5436
5/7/03,37.11,425.3377,1145.25,233.72,378.29,253.2504,367.31,222.77,229.93,146.29,233.97,148.59,123.28,1340.8719
5/8/03,37.24,432.6634,1146.08,233.67,371.77,249.8909,365.58,220.77,227.61,146.18,232.63,147.22,121.19,1327.4169
5/9/03,37.43,441.3522,1145.65,235.66,375.23,256.5323,369.32,223.56,231.16,147.32,236.09,149.9,123.83,1346.6831
5/12/03,37.56,441.513,1147.49,236.69,380.14,260.3454,373.93,227.54,233.63,148.07,238.08,151.87,126.42,1363.6064
5/13/03,37.98,452.5832,1147.95,238.19,379.11,259.9033,373.43,226.58,232.31,148.24,236.33,150.87,126.09,1359.7416
